timestamp,variant,instance,omega,seed,metric,value
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,status,TIME_LIMIT
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,LB,338.6265504760285
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,UB,5334.617362873368
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,gap,0.9365228042722008
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,iterations,164
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,runtime_s,1800.002474308014
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,wall_s,1800.0070116519928
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,n_sp_calls,1
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,incumbent_value,338.6265504760285
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,certified,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,n_Nf,90
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,n_K,42
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,sp_engine,strong_resource
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,sp_mip_gap,0.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,sp_tighten,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,sp_tight_gap,0.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,seed_localsearch,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,seed_budget_s,120.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,bigm_threshold,18
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,bigm_margin,1.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,bigm_method,global_sum
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,bigm_nodes_in_dp,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,bigm_dp_completed,False
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,M_d,603.281698735241
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,ts_ub,550.9369497191532
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,te_ub,580.281698735241
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,seed_LB,338.6265504760285
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,seed_time_s,30.041149854660034
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,seed_source,greedy_fast
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,spcall_TIME_LIMIT_WITH_INCUMBENT,1
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,cut_singleton_infeasible,769
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,singleton_cache_enabled,1
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,single_sp_requests,7474
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,single_sp_solves,2369
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,single_sp_cache_hits,5105
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,single_sp_build_time_s,4.080291509628296
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,single_sp_solve_time_s,5.271576166152954
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,single_sp_time_s,9.35186767578125
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,cache_lookup_time_s,0.02437352016568184
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,est_prevented_solve_time_s,22.19158434867859
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,single_sp_status_FEASIBLE_VERIFIED,2183
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,single_sp_status_INFEASIBLE_PROVEN,186
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,single_sp_status_UNKNOWN,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,dup_cuts_prevented,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,single_sp_distinct,2369
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,master_time_s,1760.2356190681458
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,sp_time_s,0.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,master_time_share,1.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,sp_time_share,0.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,t_to_gap_10pct,
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,t_to_gap_5pct,
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,t_to_gap_3pct,
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,0,t_to_gap_1pct,
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,status,TIME_LIMIT
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,LB,338.62655122414
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,UB,5334.670508367253
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,gap,0.9365234365097123
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,iterations,163
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,runtime_s,1800.0018565654755
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,wall_s,1800.006002664566
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,n_sp_calls,1
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,incumbent_value,338.62655122414
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,certified,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,n_Nf,90
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,n_K,42
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,sp_engine,strong_resource
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,sp_mip_gap,0.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,sp_tighten,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,sp_tight_gap,0.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,seed_localsearch,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,seed_budget_s,120.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,bigm_threshold,18
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,bigm_margin,1.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,bigm_method,global_sum
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,bigm_nodes_in_dp,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,bigm_dp_completed,False
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,M_d,603.281698735241
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,ts_ub,550.9369497191532
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,te_ub,580.281698735241
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,seed_LB,338.62655122414
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,seed_time_s,30.040497541427612
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,seed_source,greedy_fast
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,spcall_TIME_LIMIT_WITH_INCUMBENT,1
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,cut_singleton_infeasible,765
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,cut_propagation,1
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,singleton_cache_enabled,1
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,single_sp_requests,7370
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,single_sp_solves,2351
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,single_sp_cache_hits,5019
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,single_sp_build_time_s,4.126753091812134
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,single_sp_solve_time_s,5.179466724395752
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,single_sp_time_s,9.306219816207886
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,cache_lookup_time_s,0.023914450779557228
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,est_prevented_solve_time_s,23.484647512435913
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,single_sp_status_FEASIBLE_VERIFIED,2165
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,single_sp_status_INFEASIBLE_PROVEN,186
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,single_sp_status_UNKNOWN,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,dup_cuts_prevented,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,single_sp_distinct,2351
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,master_time_s,1760.2865664958954
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,sp_time_s,0.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,master_time_share,1.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,sp_time_share,0.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,t_to_gap_10pct,
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,t_to_gap_5pct,
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,t_to_gap_3pct,
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED,inputs_10x10_v_full,midpoint,1,t_to_gap_1pct,
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,status,TIME_LIMIT
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,LB,1314.0569127876956
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,UB,5334.767159031366
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,gap,0.7536805499443224
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,iterations,160
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,runtime_s,1800.0036299228668
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,wall_s,1800.0082380771637
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,n_sp_calls,1
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,incumbent_value,1314.0569127876956
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,certified,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,n_Nf,90
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,n_K,42
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,sp_engine,strong_resource
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,sp_mip_gap,0.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,sp_tighten,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,sp_tight_gap,0.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,seed_localsearch,1
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,seed_budget_s,120.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,bigm_threshold,18
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,bigm_margin,1.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,bigm_method,global_sum
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,bigm_nodes_in_dp,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,bigm_dp_completed,False
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,M_d,603.281698735241
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,ts_ub,550.9369497191532
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,te_ub,580.281698735241
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,seed_LB,1314.0569127876956
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,seed_time_s,120.01818370819092
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,seed_source,localsearch
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,spcall_TIME_LIMIT_WITH_INCUMBENT,1
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,cut_singleton_infeasible,750
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,singleton_cache_enabled,1
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,single_sp_requests,7287
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,single_sp_solves,2319
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,single_sp_cache_hits,4968
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,single_sp_build_time_s,3.9772136211395264
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,single_sp_solve_time_s,5.138263940811157
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,single_sp_time_s,9.115477561950684
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,cache_lookup_time_s,0.02296863403171301
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,est_prevented_solve_time_s,19.745742797851562
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,single_sp_status_FEASIBLE_VERIFIED,2138
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,single_sp_status_INFEASIBLE_PROVEN,181
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,single_sp_status_UNKNOWN,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,dup_cuts_prevented,0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,single_sp_distinct,2319
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,master_time_s,1670.5073103904724
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,sp_time_s,0.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,master_time_share,1.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,sp_time_share,0.0
20260914_214911,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_10x10_v_full,midpoint,0,t_to_gap_10pct,
